rosbagTimestamp,milliseconds,rate,data_0,data_1
1534358460683407274,380417,1,0,1228
1534358460684199470,380419,2,0,1230
1534358460686112766,380420,1,0,1233
1534358460687106549,380421,1,0,1235
1534358460689514437,380423,2,0,1238
1534358460690468305,380424,1,0,1241
1534358460691634349,380425,1,0,1243
1534358460692635502,380427,2,0,1246
1534358460697045703,380428,1,0,1248
1534358460697762975,380429,1,0,1250
1534358460698382525,380431,2,0,1253
1534358460698999237,380432,1,0,1256
1534358460699528722,380433,1,0,1258
1534358460700422630,380435,2,0,1260
1534358460703217734,380436,1,0,1263
1534358460703958036,380437,1,0,1265
1534358460705156561,380439,2,0,1268
1534358460705969572,380440,1,0,1270
1534358460708117032,380441,1,0,1273
1534358460708907181,380443,2,0,1275
1534358460710696511,380444,1,0,1277
1534358460711476513,380445,1,0,1280
1534358460713414529,380447,2,0,1282
1534358460714215046,380448,1,0,1285
1534358460716015751,380449,1,0,1287
1534358460716783203,380451,2,0,1289
1534358460718856951,380452,1,0,1292
1534358460719713153,380453,1,0,1294
1534358460721558280,380455,2,0,1296
1534358460722434053,380456,1,0,1298
1534358460724388563,380457,1,0,1301
1534358460725363520,380460,3,0,1303
1534358460727039868,380461,1,0,1305
1534358460727929205,380462,1,0,1308
1534358460730086450,380464,2,0,1310
1534358460730942385,380465,1,0,1312
1534358460732516134,380466,1,0,1314
1534358460733973851,380468,2,0,1317
1534358460735789668,380469,1,0,1319
1534358460736510563,380470,1,0,1321
1534358460737940508,380472,2,0,1323
1534358460738772226,380473,1,0,1325
1534358460741192659,380474,1,0,1328
1534358460741444236,380476,2,0,1330
1534358460743275221,380477,1,0,1332
1534358460744257249,380478,1,0,1334
1534358460746064826,380480,2,0,1336
1534358460746814709,380481,1,0,1338
1534358460748788478,380482,1,0,1340
1534358460749464552,380484,2,0,1342
1534358460751667146,380485,1,0,1345
1534358460752214836,380486,1,0,1346
1534358460753950307,380488,2,0,1349
1534358460754656822,380489,1,0,1351
1534358460756623391,380490,1,0,1353
1534358460757191506,380492,2,0,1355
1534358460759426269,380493,1,0,1357
1534358460759952325,380494,1,0,1359
1534358460762212610,380496,2,0,1361
1534358460762826659,380497,1,0,1363
1534358460764922223,380498,1,0,1365
1534358460765455667,380499,1,0,1367
1534358460767706734,380502,3,0,1369
1534358460768382739,380503,1,0,1371
1534358460770229563,380504,1,0,1373
1534358460770902935,380506,2,0,1375
1534358460772995997,380507,1,0,1377
1534358460773575568,380508,1,0,1379
1534358460775965593,380510,2,0,1381
1534358460776706544,380511,1,0,1383
1534358460779354818,380512,1,0,1385
1534358460780234518,380514,2,0,1386
1534358460781708874,380515,1,0,1388
1534358460783154077,380516,1,0,1390
1534358460784390146,380518,2,0,1392
1534358460785567966,380519,1,0,1394
1534358460787196314,380520,1,0,1396
1534358460788395864,380522,2,0,1398
1534358460789914727,380523,1,0,1400
1534358460791373072,380524,1,0,1401
1534358460792734820,380526,2,0,1403
1534358460794053950,380527,1,0,1405
1534358460795926244,380528,1,0,1407
1534358460798028039,380530,2,0,1409
1534358460799267812,380531,1,0,1411
1534358460800569493,380532,1,0,1413
1534358460801841590,380534,2,0,1414
1534358460803196186,380535,1,0,1416
1534358460804337968,380536,1,0,1418
1534358460805511225,380538,2,0,1420
1534358460806811494,380539,1,0,1422
1534358460808165276,380540,1,0,1424
1534358460809540288,380542,2,0,1425
