rosbagTimestamp,milliseconds,rate,data_0,data_1
1534430876703550116,507000,4000,0,0
1534430880704980439,511000,4000,0,0
1534430884706342350,515000,4000,0,0
1534430888707777980,519000,4000,0,0
1534430892710132610,523000,4000,0,0
1534430896711581307,527000,4000,0,0
1534430900713074930,531000,4000,0,0
1534430904714192182,535000,4000,0,0
1534430908716525846,539000,4000,0,0
1534430912718107226,543000,4000,0,0
1534430916719472890,547000,4000,0,0
1534430920720761827,551000,4000,0,0
1534430924723352017,555000,4000,0,0
1534430928724756359,559000,4000,0,0
1534430932725918800,563000,4000,0,0
1534430936727376145,567000,4000,0,0
1534430940729890013,571000,4000,0,0
1534430944731249382,575000,4000,0,0
1534430948732360736,579000,4000,0,0
1534430952734180150,583000,4000,0,0
1534430956736363490,587000,4000,0,0
1534430960737665865,591000,4000,0,0
1534430964739508735,595000,4000,0,0
1534430968740575702,599000,4000,0,0
1534430972742910829,603000,4000,0,0
1534430976744356367,607000,4000,0,0
1534430980745785522,611000,4000,0,0
1534430984747198707,615000,4000,0,0
1534430988749408321,619000,4000,0,0
1534430992751171823,623000,4000,0,0
1534430996752298289,627000,4000,0,0
1534431000753739324,631000,4000,0,0
1534431004755943497,635000,4000,0,0
1534431008757602561,639000,4000,0,0
1534431012758787602,643000,4000,0,0
1534431016760157867,647000,4000,0,0
1534431020762785775,651000,4000,0,0
1534431024764056574,655000,4000,0,0
1534431028765343617,659000,4000,0,0
1534431032767118536,663000,4000,0,0
1534431036769480354,667000,4000,0,0
1534431040770647797,671000,4000,0,0
1534431044771879877,675000,4000,0,0
1534431048773486045,679000,4000,0,0
1534431052776147912,683000,4000,0,0
1534431056777139725,687000,4000,0,0
1534431060778751789,691000,4000,0,0
1534431064780063516,695000,4000,0,0
1534431068782409710,699000,4000,0,0
1534431072783975491,703000,4000,0,0
1534431076785259060,707000,4000,0,0
1534431080786605415,711000,4000,0,0
1534431084789188819,715000,4000,0,0
1534431088790564626,719000,4000,0,0
1534431092791820265,723000,4000,0,0
1534431096793068560,727000,4000,0,0
1534431100795716828,731000,4000,0,0
1534431104796458242,735000,4000,0,0
1534431108798383510,739000,4000,0,0
1534431112799888128,743000,4000,0,0
1534431116802133349,747000,4000,0,0
1534431120803584256,751000,4000,0,0
1534431124805029745,755000,4000,0,0
1534431128806579543,759000,4000,0,0
1534431132808503264,763000,4000,0,0
1534431136810259376,767000,4000,0,0
1534431140811734361,771000,4000,0,0
1534431144813043358,775000,4000,0,0
1534431148815644307,779000,4000,0,0
1534431152816855390,783000,4000,0,0
1534431156818058382,787000,4000,0,0
1534431160819544051,791000,4000,0,0
1534431164822263917,795000,4000,0,0
1534431168823371582,799000,4000,0,0
1534431172824632772,803000,4000,0,0
1534431176827173428,807000,4000,0,0
1534431180828495726,811000,4000,0,0
1534431184829770036,815000,4000,0,0
1534431188831498533,819000,4000,0,0
1534431192832809938,823000,4000,0,0
1534431196835189447,827000,4000,0,0
1534431200836717827,831000,4000,0,0
