rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,level,name,msg,file,function,line,topics_0
1534428875407016636,,1,,1534428875,398029039,'',2,"""/record""","""Recording to /media/woodlab/DATAPART1/watertank-gantry/ROS/catkin_ws/data/output_2018-08-16-10-14-35.bag.""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.13/src/recorder.cpp""","""Recorder",395,/rosout
1534428875407561696,,2,,1534428875,402231856,'',2,"""/record""","""Subscribing to /rosout_agg""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.13/src/recorder.cpp""","""shared_ptr<ros",212,/rosout
1534428876409016898,,3,,1534428876,408892957,'',2,"""/record""","""Subscribing to /object_return""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.13/src/recorder.cpp""","""shared_ptr<ros",212,/rosout
1534428878104774723,,1,,1534428878,104157924,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428879105577163,,2,,1534428879,104742050,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428880104852276,,3,,1534428880,104458093,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428881106077237,,4,,1534428881,105668067,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428882105684615,,5,,1534428882,105290889,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428883106583631,,6,,1534428883,106028079,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428884106624858,,7,,1534428884,106085062,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428885107358700,,8,,1534428885,106862068,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428886108432875,,9,,1534428886,107573986,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428887108108030,,10,,1534428887,107501029,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428887333798220,,1,,1534428887,332871913,'',2,"""/gantry_sendServer""","""message","""sendGcodeSerial.py""","""publishSentData""",84,/to_gantry,/rosout
1534428887408769600,,4,,1534428887,408630219,'',2,"""/record""","""Subscribing to /to_gantry""","""/tmp/binarydeb/ros-kinetic-rosbag-1.12.13/src/recorder.cpp""","""shared_ptr<ros",212,/rosout
1534428888108931513,,11,,1534428888,108409881,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428889108993003,,12,,1534428889,108494997,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428901113852126,,24,,1534428901,113358020,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428901342795802,,8,,1534428901,342394113,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428902114966528,,25,,1534428902,114464044,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428902552284426,,9,,1534428902,551906108,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428902554876533,,10,,1534428902,554624080,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428903114692295,,26,,1534428903,114157915,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428904115308407,,27,,1534428904,114919900,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428905115311732,,28,,1534428905,114957094,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428906116130995,,29,,1534428906,115637063,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428907115958081,,30,,1534428907,115454912,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428908116742392,,31,,1534428908,116406917,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428909116677950,,32,,1534428909,116283893,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428910117657906,,33,,1534428910,116983890,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428911118508511,,34,,1534428911,118076086,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428912118512771,,35,,1534428912,117818117,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428913119277424,,36,,1534428913,118582010,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428914119198297,,37,,1534428914,118648052,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428915119929068,,38,,1534428915,119422912,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428916119631992,,39,,1534428916,119095087,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428917120651553,,40,,1534428917,120142936,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428918121597061,,41,,1534428918,120923995,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428919121104164,,42,,1534428919,120609998,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428920122076104,,43,,1534428920,121743917,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428920805573151,,11,,1534428920,805252075,'',2,"""/gantry_sendServer""","""message","""sendGcodeSerial.py""","""publishSentData""",84,/to_gantry,/rosout,/from_gantry
1534428921121981676,,44,,1534428921,121450901,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428922008879120,,12,,1534428922,8091926,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428922010966735,,13,,1534428922,10730981,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428922013602286,,14,,1534428922,13374090,'',2,"""/gantry_sendServer""","""message","""sendGcodeSerial.py""","""publishSentData""",84,/to_gantry,/rosout,/from_gantry
1534428922019656717,,15,,1534428922,19395112,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428922021843028,,16,,1534428922,21620988,'',2,"""/gantry_sendServer""","""message","""sendGcodeSerial.py""","""publishSentData""",84,/to_gantry,/rosout,/from_gantry
1534428922027805228,,17,,1534428922,27564048,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428922030237536,,18,,1534428922,29944896,'',2,"""/gantry_sendServer""","""message","""sendGcodeSerial.py""","""publishSentData""",84,/to_gantry,/rosout,/from_gantry
1534428922122748603,,45,,1534428922,122183084,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428923035883252,,19,,1534428923,35485982,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428923038115203,,20,,1534428923,37867069,'',2,"""/gantry_sendServer""","""message","""sendGcodeSerial.py""","""publishSentData""",84,/to_gantry,/rosout,/from_gantry
1534428923048268995,,21,,1534428923,47996997,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428923051130343,,22,,1534428923,50507068,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428923053025045,,23,,1534428923,52805900,'',2,"""/gantry_sendServer""","""message","""sendGcodeSerial.py""","""publishSentData""",84,/to_gantry,/rosout,/from_gantry
1534428923064231387,,24,,1534428923,63963890,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428923066275796,,25,,1534428923,66054105,'',2,"""/gantry_sendServer""","""message","""sendGcodeSerial.py""","""publishSentData""",84,/to_gantry,/rosout,/from_gantry
1534428923122590021,,46,,1534428923,122236013,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428924123552941,,47,,1534428924,123044013,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428925072119697,,26,,1534428925,71702003,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428925123095412,,48,,1534428925,122731924,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428926124363616,,49,,1534428926,123812913,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428927075474629,,27,,1534428927,74600934,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428927125515791,,50,,1534428927,124537944,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428928124685166,,51,,1534428928,124320983,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428929074377482,,28,,1534428929,73626041,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428929125758570,,52,,1534428929,125344991,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428929939039747,,29,,1534428929,938210010,'',2,"""/gantry_sendServer""","""error",,"""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428929941436972,,30,,1534428929,941210985,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428929943868786,,31,,1534428929,943572044,'',2,"""/gantry_sendServer""","""message","""sendGcodeSerial.py""","""publishSentData""",84,/to_gantry,/rosout,/from_gantry
1534428929949701148,,32,,1534428929,949438095,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428929951334396,,33,,1534428929,951150894,'',2,"""/gantry_sendServer""","""message","""sendGcodeSerial.py""","""publishSentData""",84,/to_gantry,/rosout,/from_gantry
1534428930125441832,,53,,1534428930,125051975,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428930507655309,,34,,1534428930,506917953,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428930509433309,,35,,1534428930,509206056,'',2,"""/gantry_sendServer""","""message","""sendGcodeSerial.py""","""publishSentData""",84,/to_gantry,/rosout,/from_gantry
1534428930519628982,,36,,1534428930,518986940,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428930521569104,,37,,1534428930,521138906,'',2,"""/gantry_sendServer""","""message","""sendGcodeSerial.py""","""publishSentData""",84,/to_gantry,/rosout,/from_gantry
1534428931126521081,,54,,1534428931,125860929,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428932126314100,,55,,1534428932,125927925,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428932527912346,,38,,1534428932,526726007,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428933007540550,,39,,1534428933,6572008,'',2,"""/gantry_sendServer""","""error",,"""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428933009522755,,40,,1534428933,9279012,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428933011885743,,41,,1534428933,11656999,'',2,"""/gantry_sendServer""","""message","""sendGcodeSerial.py""","""publishSentData""",84,/to_gantry,/rosout,/from_gantry
1534428933015218018,,42,,1534428933,14451980,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428933017451042,,43,,1534428933,17256021,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428933018949909,,44,,1534428933,18764972,'',2,"""/gantry_sendServer""","""message","""sendGcodeSerial.py""","""publishSentData""",84,/to_gantry,/rosout,/from_gantry
1534428933127117906,,56,,1534428933,126765012,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428934128325222,,57,,1534428934,127420902,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428935026422269,,45,,1534428935,25369882,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428935127831726,,58,,1534428935,127479076,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428936025166757,,46,,1534428936,24425029,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428936027183295,,47,,1534428936,26948928,'',2,"""/gantry_sendServer""","""message","""sendGcodeSerial.py""","""publishSentData""",84,/to_gantry,/rosout,/from_gantry
1534428936036842385,,48,,1534428936,36518096,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428936038954241,,49,,1534428936,38702964,'',2,"""/gantry_sendServer""","""message","""sendGcodeSerial.py""","""publishSentData""",84,/to_gantry,/rosout,/from_gantry
1534428936128586294,,59,,1534428936,128257036,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428937128442363,,60,,1534428937,127913951,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428938045695445,,50,,1534428938,44207096,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428938129380373,,61,,1534428938,129028081,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428938528080525,,51,,1534428938,527702093,'',2,"""/gantry_sendServer""","""error",,"""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428938530715846,,52,,1534428938,530478954,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428938532743102,,53,,1534428938,532521963,'',2,"""/gantry_sendServer""","""message","""sendGcodeSerial.py""","""publishSentData""",84,/to_gantry,/rosout,/from_gantry
1534428938539436662,,54,,1534428938,539194107,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428938541692241,,55,,1534428938,541456937,'',2,"""/gantry_sendServer""","""message","""sendGcodeSerial.py""","""publishSentData""",84,/to_gantry,/rosout,/from_gantry
1534428939129124800,,62,,1534428939,128760099,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428940129879111,,63,,1534428940,129499912,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428940547907113,,56,,1534428940,546991109,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428941129917830,,64,,1534428941,129550933,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428942131086656,,65,,1534428942,130374908,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428942550066274,,57,,1534428942,549577951,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428942552069594,,58,,1534428942,551852941,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428942554636796,,59,,1534428942,554368019,'',2,"""/gantry_sendServer""","""message","""sendGcodeSerial.py""","""publishSentData""",84,/to_gantry,/rosout,/from_gantry
1534428942561895876,,60,,1534428942,561572074,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428942563596898,,61,,1534428942,563380002,'',2,"""/gantry_sendServer""","""message","""sendGcodeSerial.py""","""publishSentData""",84,/to_gantry,/rosout,/from_gantry
1534428942569924301,,62,,1534428942,569681882,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428942572132136,,63,,1534428942,571928024,'',2,"""/gantry_sendServer""","""message","""sendGcodeSerial.py""","""publishSentData""",84,/to_gantry,/rosout,/from_gantry
1534428943131914276,,66,,1534428943,131359100,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428943578118695,,64,,1534428943,577707052,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428943580287489,,65,,1534428943,580049037,'',2,"""/gantry_sendServer""","""message","""sendGcodeSerial.py""","""publishSentData""",84,/to_gantry,/rosout,/from_gantry
1534428943591242836,,66,,1534428943,590627908,'',2,"""/gantry_sendServer""","""error",,"""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428943592825659,,67,,1534428943,592628955,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428943594638728,,68,,1534428943,594156026,'',2,"""/gantry_sendServer""","""message","""sendGcodeSerial.py""","""publishSentData""",84,/to_gantry,/rosout,/from_gantry
1534428943602591988,,69,,1534428943,601792097,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428943603739851,,70,,1534428943,603514909,'',2,"""/gantry_sendServer""","""message","""sendGcodeSerial.py""","""publishSentData""",84,/to_gantry,/rosout,/from_gantry
1534428943614961697,,71,,1534428943,614648103,'',2,"""/gantry_sendServer""","""error",,"""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428943617256040,,72,,1534428943,617065906,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428943619458176,,73,,1534428943,619234085,'',2,"""/gantry_sendServer""","""message","""sendGcodeSerial.py""","""publishSentData""",84,/to_gantry,/rosout,/from_gantry
1534428943626831523,,74,,1534428943,626579046,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428943629674010,,75,,1534428943,628593921,'',2,"""/gantry_sendServer""","""message","""sendGcodeSerial.py""","""publishSentData""",84,/to_gantry,/rosout,/from_gantry
1534428944131642642,,67,,1534428944,131073951,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428944184731943,,76,,1534428944,183980941,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428944186720408,,77,,1534428944,186449050,'',2,"""/gantry_sendServer""","""message","""sendGcodeSerial.py""","""publishSentData""",84,/to_gantry,/rosout,/from_gantry
1534428944196030674,,78,,1534428944,195785999,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428944197789058,,79,,1534428944,197590112,'',2,"""/gantry_sendServer""","""message","""sendGcodeSerial.py""","""publishSentData""",84,/to_gantry,/rosout,/from_gantry
1534428945132468338,,68,,1534428945,131887912,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428946132163460,,69,,1534428946,131644964,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534428946204570261,,80,,1534428946,203727006,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428946684098800,,81,,1534428946,683698892,'',2,"""/gantry_sendServer""","""error",,"""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428946686749319,,82,,1534428946,686518907,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
1534428946688649172,,83,,1534428946,688448905,'',2,"""/gantry_sendServer""","""message","""sendGcodeSerial.py""","""publishSentData""",84,/to_gantry,/rosout,/from_gantry
1534428946694929146,,84,,1534428946,694652080,'',2,"""/gantry_sendServer""","""error","""sendGcodeSerial.py""","""publishRecievedData""",107,/to_gantry,/rosout,/from_gantry
