rosbagTimestamp,milliseconds,rate,data_0,data_1
1534357673187537094,66000,1000,0,0
1534357674188258254,67000,1000,0,0
1534357675187932861,68000,1000,0,0
1534357676187828469,69000,1000,0,0
1534357677188498384,70000,1000,0,0
1534357678188282078,71000,1000,0,0
1534357679190824329,72000,1000,0,0
1534357680190163805,73000,1000,0,0
1534357681189932288,74000,1000,0,0
1534357682190970798,75000,1000,0,0
1534357683190685697,76000,1000,0,0
1534357684192632234,77000,1000,0,0
1534357685191451143,78000,1000,0,0
1534357686192249179,79000,1000,0,0
1534357687192266148,80000,1000,0,0
1534357688192999524,81000,1000,0,0
1534357689195117020,82000,1000,0,0
1534357690193910564,83000,1000,0,0
1534357691194685195,84000,1000,0,0
1534357692194248495,85000,1000,0,0
1534357693195463586,86000,1000,0,0
1534357694196554033,87000,1000,0,0
1534357695195829356,88000,1000,0,0
1534357696197011992,89000,1000,0,0
1534357697196809707,90000,1000,0,0
1534357698197655621,91000,1000,0,0
1534357699198972000,92000,1000,0,0
1534357700198503447,93000,1000,0,0
1534357701198397229,94000,1000,0,0
1534357702199111617,95000,1000,0,0
1534357703198796938,96000,1000,0,0
1534357704201370021,97000,1000,0,0
1534357705200804206,98000,1000,0,0
1534357706200268915,99000,1000,0,0
1534357707201369928,100000,1000,0,0
1534357708201447750,101000,1000,0,0
1534357709203398793,102000,1000,0,0
1534357710201967438,103000,1000,0,0
1534357711203076202,104000,1000,0,0
1534357712203733451,105000,1000,0,0
1534357713203587932,106000,1000,0,0
1534357714204526565,107000,1000,0,0
1534357715205725604,108000,1000,0,0
1534357716205080912,109000,1000,0,0
1534357717205037126,110000,1000,0,0
1534357718205709719,111000,1000,0,0
1534357719205472500,112000,1000,0,0
1534357720206593534,113000,1000,0,0
1534357721207388782,114000,1000,0,0
1534357722207121363,115000,1000,0,0
1534357723208151452,116000,1000,0,0
1534357724207925901,117000,1000,0,0
1534357725208917939,118000,1000,0,0
1534357726208791381,119000,1000,0,0
1534357727209406662,120000,1000,0,0
1534357728210584745,121000,1000,0,0
1534357729210590123,122000,1000,0,0
1534357730212464309,123000,1000,0,0
1534357731211008466,124000,1000,0,0
1534357732211829059,125000,1000,0,0
1534357733211594047,126000,1000,0,0
1534357734212598666,127000,1000,0,0
1534357735213553667,128000,1000,0,0
1534357736213154827,129000,1000,0,0
1534357737214569981,130000,1000,0,0
1534357738213733683,131000,1000,0,0
1534357739215174583,132000,1000,0,0
1534357740214670887,133000,1000,0,0
1534357741215569456,134000,1000,0,0
1534357742215714058,135000,1000,0,0
1534357743216059563,136000,1000,0,0
1534357744217173234,137000,1000,0,0
1534357745218430897,138000,1000,0,0
1534357746217763548,139000,1000,0,0
1534357747217416291,140000,1000,0,0
1534357748219003933,141000,1000,0,0
1534357749218509251,142000,1000,0,0
1534357750220289603,143000,1000,0,0
1534357751219096224,144000,1000,0,0
1534357752220049864,145000,1000,0,0
1534357753220900202,146000,1000,0,0
1534357754220691615,147000,1000,0,0
1534357755221329669,148000,1000,0,0
1534357756221828581,149000,1000,0,0
1534357757222180061,150000,1000,0,0
1534357758221904498,151000,1000,0,0
1534357759223110615,152000,1000,0,0
1534357760224456960,153000,1000,0,0
1534357761223550456,154000,1000,0,0
1534357762224659271,155000,1000,0,0
1534357763224375697,156000,1000,0,0
1534357764225144788,157000,1000,0,0
1534357765224976008,158000,1000,0,0
1534357766225776523,159000,1000,0,0
1534357767225859133,160000,1000,0,0
1534357768226656735,161000,1000,0,0
1534357769227545011,162000,1000,0,0
1534357770227571520,163000,1000,0,0
1534357771228016421,164000,1000,0,0
1534357772227883540,165000,1000,0,0
1534357773228975539,166000,1000,0,0
1534357774228724748,167000,1000,0,0
1534357775229534919,168000,1000,0,0
1534357776230708645,169000,1000,0,0
1534357777230174486,170000,1000,0,0
1534357778231180863,171000,1000,0,0
1534357779231116709,172000,1000,0,0
1534357780231834760,173000,1000,0,0
1534357781232023530,174000,1000,0,0
1534357782232674329,175000,1000,0,0
1534357783232302134,176000,1000,0,0
1534357784234995446,177000,1000,0,0
1534357785234326565,178000,1000,0,0
1534357786233852221,179000,1000,0,0
1534357787235025381,180000,1000,0,0
1534357788234701387,181000,1000,0,0
1534357789235471640,182000,1000,0,0
1534357790235480981,183000,1000,0,0
1534357791236171696,184000,1000,0,0
1534357792237067123,185000,1000,0,0
1534357793237115881,186000,1000,0,0
1534357794239111298,187000,1000,0,0
1534357795238131526,188000,1000,0,0
1534357796238702470,189000,1000,0,0
1534357797238307294,190000,1000,0,0
1534357798239409892,191000,1000,0,0
1534357799240719819,192000,1000,0,0
1534357800239851442,193000,1000,0,0
1534357801240876281,194000,1000,0,0
1534357802240635019,195000,1000,0,0
1534357803241666713,196000,1000,0,0
1534357804242735182,197000,1000,0,0
1534357805242275805,198000,1000,0,0
1534357806241869929,199000,1000,0,0
1534357807242968698,200000,1000,0,0
1534357808243771731,201000,1000,0,0
1534357809244183834,202000,1000,0,0
1534357810244559910,203000,1000,0,0
1534357811244261386,204000,1000,0,0
1534357812245401231,205000,1000,0,0
1534357813245039545,206000,1000,0,0
1534357814245815017,207000,1000,0,0
1534357815245963361,208000,1000,0,0
1534357816246790821,209000,1000,0,0
1534357817247635926,210000,1000,0,0
1534357818247483963,211000,1000,0,0
1534357819247967047,212000,1000,0,0
1534357820249554846,213000,1000,0,0
1534357821249006895,214000,1000,0,0
1534357822248673104,215000,1000,0,0
1534357823249765426,216000,1000,0,0
1534357824250591020,217000,1000,0,0
1534357825251643641,218000,1000,0,0
1534357826251551894,219000,1000,0,192
1534357827251106590,220000,1000,0,191
1534357828252294210,221000,1000,0,47
1534357829251873512,222000,1000,0,3
